Sobel_Edges,LBP,Red_Log,Green_Log,Gabor,Label_0,Label_1,Label_2,Label_3
0.7494025001535496,17.164359861591695,6.703200142520129,7.075303208501353,3.511495099094665,1.0,0.0,0.0,0.0
0.7280324112739388,16.702753836451546,7.550907091794553,7.891581901063299,8.055394233173827,1.0,0.0,0.0,0.0
0.8006334087753968,17.078521126760563,7.595818725904729,7.9019448836957,8.154984306913358,1.0,0.0,0.0,0.0
0.5562963812541457,16.407297830374752,6.694741868029272,6.967257098746497,3.213270440477081,1.0,0.0,0.0,0.0
1.55142266643891,18.02080443828017,7.745193317596247,8.1004943467177,9.821378489111773,1.0,0.0,0.0,0.0
1.0217405931074477,18.348388671875,7.344523890834372,7.704917539256751,6.634456767523972,1.0,0.0,0.0,0.0
0.155309710825614,19.115142718916303,7.833944033223891,7.808379271801206,7.86623967051287,1.0,0.0,0.0,0.0
0.6238506595322716,16.130212765957445,7.276805334388253,7.543658159661092,5.755324688039911,1.0,0.0,0.0,0.0
0.1374328210975444,19.015906680805937,5.939871678541485,6.417223686276805,1.7745197273196456,1.0,0.0,0.0,0.0
0.8238801834008139,17.693180416820816,7.755167978713426,8.127937179707732,10.084481408591587,1.0,0.0,0.0,0.0
0.5509938719607748,16.341322314049588,7.264759865552463,7.48827655752807,5.513098133405515,1.0,0.0,0.0,0.0
0.5151627255679657,17.51010101010101,7.186384593831809,7.669406322595008,6.268024467970286,1.0,0.0,0.0,0.0
1.001777955931731,18.3038292529818,7.27135029171511,7.582539981174115,5.889507412937402,1.0,0.0,0.0,0.0
0.5274702566161548,16.892045454545453,6.515036712445943,6.97176631727509,3.126956256690168,1.0,0.0,0.0,0.0
0.9671182391335952,17.57017543859649,7.288637351829449,7.632187117915114,6.162695547874751,1.0,0.0,0.0,0.0
1.758043597259052,18.091331269349844,8.028413607665405,8.221930827022172,11.463191464768926,1.0,0.0,0.0,0.0
1.0569517404132114,16.02110655737705,7.833883799533079,8.132353258750415,10.300095750822392,1.0,0.0,0.0,0.0
1.2655026731830603,17.157422852376982,7.869902583320931,8.255541097537485,11.420560420480742,1.0,0.0,0.0,0.0
1.762776772946533,17.67676767676768,7.958087626830094,8.092325921269522,10.214064683533136,1.0,0.0,0.0,0.0
0.5659362225992381,17.089939393939392,7.286164317066796,7.612701465580292,6.086395330146586,1.0,0.0,0.0,0.0
1.5432462561072493,17.22011552837241,8.410454220178599,8.657809973736406,17.567948922886288,1.0,0.0,0.0,0.0
0.4932316105086409,16.404,7.109213543018605,7.461308280871584,5.205176893929352,1.0,0.0,0.0,0.0
0.3440019282012637,15.810109289617486,6.405896617547175,6.570278166057106,2.2011041267421723,1.0,0.0,0.0,0.0
0.2934646847512319,16.60931174089069,6.792459532072243,7.163966530140696,3.85477318258242,1.0,0.0,0.0,0.0
0.148429641013414,18.578037904124866,6.825116612127779,7.304665378618234,4.345106001133022,1.0,0.0,0.0,0.0
0.4456621785069667,17.714247311827958,6.995649136841328,7.497730904385866,5.23055832047277,1.0,0.0,0.0,0.0
0.3917250484950812,15.84169884169884,6.751858631395407,7.1327485470864,3.75146028547992,1.0,0.0,0.0,0.0
1.026912873895215,16.323943661971832,7.677030690068386,7.993283913657808,8.934092630744141,1.0,0.0,0.0,0.0
1.446027326459583,17.261434761675492,8.234287752366782,8.531145159724593,15.369793566953964,1.0,0.0,0.0,0.0
1.291923599405548,17.595275502188308,8.165967481428277,8.51390420654078,14.94773283073983,1.0,0.0,0.0,0.0
0.8524511264566772,15.335526315789474,7.204507931167313,7.448068164362231,5.239776134014448,1.0,0.0,0.0,0.0
0.3891465415494255,16.39903846153846,6.717711676094272,6.905187883476891,3.0689497238157157,1.0,0.0,0.0,0.0
1.3733367572578925,18.11289859235852,7.589441553315951,7.82923478573745,7.680707476873861,1.0,0.0,0.0,0.0
0.779038787893454,18.320391872278663,6.9093373601647885,7.347212960264426,4.507395474082287,1.0,0.0,0.0,0.0
0.5508391873088174,18.58364591147787,6.570209598208792,6.911623755760058,3.01883617126043,1.0,0.0,0.0,0.0
0.6175522636114295,16.22432701894317,7.334917924305117,7.679900881565962,6.494922890916698,1.0,0.0,0.0,0.0
0.688696022319329,15.25618073316283,7.124373008198952,7.460900128798831,5.23119656614341,1.0,0.0,0.0,0.0
1.2871243073358916,17.07377049180328,7.716121364061336,7.890297349997538,8.217703914048942,1.0,0.0,0.0,0.0
0.8594098771911822,17.801709401709402,7.977551207678937,8.282173629393906,11.910356142179973,1.0,0.0,0.0,0.0
0.6276051524762285,17.826023391812864,6.877630112683041,7.178792649305844,3.963202517684874,1.0,0.0,0.0,0.0
1.3385518032429016,16.65050139733684,7.884618886999846,8.094531719093453,10.154731419400893,1.0,0.0,0.0,0.0
1.2507459491592,16.453488372093023,7.498267804242903,7.885837611976282,7.984882763640052,1.0,0.0,0.0,0.0
1.0902918641625357,16.040117416829744,7.561874421889612,7.885765493743559,8.02564378482184,1.0,0.0,0.0,0.0
0.354912841896462,15.644973544973546,6.903085131540715,7.210309543431605,4.086157888749273,1.0,0.0,0.0,0.0
0.3092458430978975,18.61720930232558,6.601746289837472,7.01663957881358,3.307877978179249,1.0,0.0,0.0,0.0
0.3559007338008502,15.96986166007905,6.979547259608397,7.315682001295127,4.487430693308834,1.0,0.0,0.0,0.0
1.1029396114673375,18.11626984126984,7.305705448049947,7.624711987786994,6.183268052576549,1.0,0.0,0.0,0.0
0.4011701550258188,16.895101434933203,7.066962918251114,7.4073835621432496,4.935759288499527,1.0,0.0,0.0,0.0
0.6164163176295365,17.023553917641404,7.545209092622081,7.913502497393532,8.167238851162253,1.0,0.0,0.0,0.0
0.93397116139613,17.35904707884288,7.383843004796551,7.52664750973339,5.782810322642697,1.0,0.0,0.0,0.0
0.1200362944529949,18.899019607843137,7.740205359375265,7.759329696136601,7.450802620064279,1.0,0.0,0.0,0.0
1.7511853997301523,18.33011937557392,7.702385011061973,7.883630995586462,8.185828931547665,1.0,0.0,0.0,0.0
0.8931984387975042,16.96664782362917,7.422409629384797,7.659740851834457,6.541763633263656,1.0,0.0,0.0,0.0
1.367688913624634,16.925504229017566,8.036470555885428,8.309774963399722,12.372166418732649,1.0,0.0,0.0,0.0
1.9329078569060376,18.28855721393035,7.914894782127096,8.062096260695697,9.848520045737349,1.0,0.0,0.0,0.0
0.4528508907030222,15.083743842364532,6.810509894543301,7.066310039696054,3.5846096020120664,1.0,0.0,0.0,0.0
0.6506150510209282,15.946031746031746,7.432016900773836,7.722857029153023,6.823265389920747,1.0,0.0,0.0,0.0
0.6442438098497596,17.273580246913582,7.632097462929248,7.987101685169682,8.810519999508266,1.0,0.0,0.0,0.0
0.8232672803289265,15.23470839260313,7.304173741357959,7.506524301410941,5.634947504857831,1.0,0.0,0.0,0.0
1.5800101616535982,18.44394124847001,7.715313753522651,8.08109504148705,9.58231754905013,1.0,0.0,0.0,0.0
1.206219132599312,16.188276397515526,7.977902769942061,8.259576291155497,11.74061800267806,1.0,0.0,0.0,0.0
0.4009499706707733,15.617867867867869,6.85359395919064,7.181948130955885,3.961435610294381,1.0,0.0,0.0,0.0
0.4975301202057847,13.583850931677018,6.662199746586339,6.8766085499853,2.995401433921764,1.0,0.0,0.0,0.0
0.3143303039586673,17.35814325730292,7.009783718823819,7.44227351326313,5.023132416191566,1.0,0.0,0.0,0.0
0.5811955311452577,17.96138938580799,7.579947245195646,7.980644973243717,8.65326140578643,1.0,0.0,0.0,0.0
0.7471948140838,17.13479872881356,7.202347018358362,7.542619332567019,5.683868994566077,1.0,0.0,0.0,0.0
1.3481512807838472,16.583144654088052,8.054634484237747,8.248032043905706,11.859977144573447,1.0,0.0,0.0,0.0
0.2048225361035788,16.26077097505669,5.457789141174564,5.775944920904432,0.9729633356219562,1.0,0.0,0.0,0.0
1.7998247964390248,17.463414634146343,8.437348973527396,8.751225536735749,19.087313199553005,1.0,0.0,0.0,0.0
1.187640047274863,16.829305715381665,7.90010129212153,8.150323115138127,10.609575720673613,1.0,0.0,0.0,0.0
