Sobel_Edges,LBP,Red_Log,Green_Log,Gabor,Label
0.7494025001535496,17.164359861591695,6.703200142520129,7.075303208501353,3.511495099094665,0
0.7280324112739388,16.702753836451546,7.550907091794553,7.891581901063299,8.055394233173827,0
0.8006334087753968,17.078521126760563,7.595818725904729,7.9019448836957,8.154984306913358,0
0.5562963812541457,16.407297830374752,6.694741868029272,6.967257098746497,3.2132704404770815,0
1.55142266643891,18.020804438280166,7.745193317596247,8.1004943467177,9.821378489111773,0
1.0217405931074477,18.348388671875,7.344523890834372,7.704917539256751,6.634456767523972,0
0.15530971082561404,19.115142718916303,7.833944033223891,7.808379271801206,7.86623967051287,0
0.6238506595322716,16.130212765957445,7.276805334388253,7.543658159661092,5.755324688039911,0
0.13743282109754448,19.015906680805937,5.939871678541485,6.417223686276805,1.7745197273196456,0
0.8238801834008139,17.693180416820816,7.755167978713426,8.127937179707732,10.084481408591587,0
0.5509938719607748,16.341322314049588,7.264759865552463,7.48827655752807,5.513098133405515,0
0.5151627255679657,17.51010101010101,7.186384593831809,7.669406322595008,6.268024467970286,0
1.001777955931731,18.303829252981796,7.27135029171511,7.582539981174115,5.889507412937402,0
0.5274702566161548,16.892045454545453,6.515036712445943,6.97176631727509,3.126956256690168,0
0.9671182391335952,17.57017543859649,7.288637351829449,7.632187117915114,6.162695547874751,0
1.758043597259052,18.091331269349844,8.028413607665405,8.221930827022172,11.463191464768926,0
1.0569517404132114,16.02110655737705,7.833883799533079,8.132353258750415,10.300095750822393,0
1.2655026731830605,17.157422852376982,7.869902583320931,8.255541097537485,11.420560420480742,0
1.762776772946533,17.67676767676768,7.958087626830094,8.092325921269522,10.214064683533135,0
0.5659362225992381,17.089939393939392,7.286164317066796,7.612701465580292,6.086395330146586,0
1.5432462561072493,17.22011552837241,8.410454220178599,8.657809973736406,17.567948922886288,0
0.4932316105086409,16.404,7.109213543018605,7.4613082808715845,5.205176893929352,0
0.3440019282012637,15.810109289617486,6.405896617547175,6.570278166057106,2.2011041267421723,0
0.29346468475123194,16.60931174089069,6.792459532072243,7.163966530140696,3.8547731825824196,0
0.14842964101341408,18.578037904124862,6.825116612127779,7.304665378618234,4.345106001133022,0
0.4456621785069667,17.714247311827958,6.995649136841328,7.497730904385866,5.23055832047277,0
0.3917250484950812,15.841698841698841,6.751858631395407,7.1327485470864,3.7514602854799195,0
1.026912873895215,16.323943661971832,7.677030690068386,7.993283913657808,8.934092630744141,0
1.4460273264595833,17.261434761675492,8.234287752366782,8.531145159724593,15.369793566953964,0
1.291923599405548,17.595275502188308,8.165967481428277,8.51390420654078,14.94773283073983,0
0.8524511264566772,15.335526315789474,7.204507931167313,7.448068164362231,5.239776134014448,0
0.3891465415494255,16.39903846153846,6.717711676094272,6.905187883476891,3.0689497238157153,0
1.3733367572578925,18.11289859235852,7.589441553315951,7.82923478573745,7.680707476873861,0
0.779038787893454,18.320391872278666,6.9093373601647885,7.347212960264426,4.507395474082287,0
0.5508391873088174,18.58364591147787,6.570209598208792,6.911623755760058,3.01883617126043,0
0.6175522636114295,16.22432701894317,7.334917924305117,7.679900881565962,6.494922890916698,0
0.688696022319329,15.25618073316283,7.124373008198952,7.460900128798831,5.23119656614341,0
1.2871243073358916,17.07377049180328,7.716121364061336,7.890297349997538,8.217703914048942,0
0.8594098771911822,17.801709401709402,7.977551207678937,8.282173629393906,11.910356142179973,0
0.6276051524762285,17.826023391812864,6.877630112683041,7.178792649305844,3.963202517684874,0
1.3385518032429016,16.65050139733684,7.884618886999846,8.094531719093453,10.154731419400893,0
1.2507459491592,16.453488372093023,7.498267804242903,7.885837611976282,7.984882763640052,0
1.0902918641625357,16.040117416829744,7.561874421889612,7.885765493743559,8.02564378482184,0
0.354912841896462,15.644973544973546,6.903085131540715,7.210309543431605,4.086157888749273,0
0.30924584309789754,18.61720930232558,6.601746289837472,7.01663957881358,3.307877978179249,0
0.35590073380085024,15.96986166007905,6.979547259608397,7.315682001295127,4.487430693308834,0
